congress,chamber,rollnumber,icpsr,cast_code,prob
117,House,119,21328,1,87.1
117,House,119,21329,9,99.8
117,House,119,21330,6,44.4
117,House,119,21333,1,43.3
117,House,119,21337,6,37.6
117,House,119,21339,1,99.8
117,House,119,21340,1,99.8
117,House,119,21342,1,99.8
117,House,119,21343,1,99.7
117,House,119,21344,1,99.8
117,House,119,21346,6,64.1
117,House,119,21351,6,62.4
117,House,119,21352,1,99.8
117,House,119,21353,1,86.5
117,House,119,21355,6,63.1
117,House,119,21356,1,46.0
117,House,119,21358,1,99.8
117,House,119,21359,1,48.8
117,House,119,21360,6,79.7
117,House,119,21362,1,99.8
117,House,119,21364,6,66.0
117,House,119,21365,1,99.8
117,House,119,21366,1,99.8
117,House,119,21367,6,56.4
117,House,119,21368,1,99.8
117,House,119,21370,1,99.2
117,House,119,21371,1,99.8
117,House,119,21372,1,99.8
117,House,119,21373,6,70.3
117,House,119,21375,1,99.6
117,House,119,21500,6,77.3
117,House,119,21502,1,99.8
117,House,119,21503,1,55.5
117,House,119,21504,1,99.4
117,House,119,21506,1,99.8
117,House,119,21507,1,99.8
117,House,119,21508,1,99.8
117,House,119,21510,6,64.0
117,House,119,21513,6,72.3
117,House,119,21514,6,80.7
117,House,119,21515,1,23.6
117,House,119,21516,6,86.0
117,House,119,21519,1,79.5
117,House,119,21523,6,35.4
117,House,119,21525,1,99.8
117,House,119,21526,6,43.0
117,House,119,21529,1,99.8
117,House,119,21530,1,99.8
117,House,119,21531,1,66.5
117,House,119,21536,1,99.8
117,House,119,21538,1,99.3
117,House,119,21539,9,78.3
117,House,119,21540,1,99.8
117,House,119,21541,1,92.8
117,House,119,21542,1,95.0
117,House,119,21544,6,66.3
117,House,119,21545,1,99.8
117,House,119,21548,1,99.8
117,House,119,21551,6,81.4
117,House,119,21554,1,99.8
117,House,119,21556,1,75.9
117,House,119,21557,1,51.9
117,House,119,21559,1,48.3
117,House,119,21561,6,78.6
117,House,119,21562,6,45.7
117,House,119,21563,6,68.9
117,House,119,21564,1,38.9
117,House,119,21565,1,36.6
117,House,119,21566,1,99.7
117,House,119,21700,6,66.8
117,House,119,21701,1,78.6
117,House,119,21702,1,31.3
117,House,119,21703,1,99.7
117,House,119,21704,1,64.3
117,House,119,21705,6,77.2
117,House,119,21706,1,99.8
117,House,119,21707,1,99.8
117,House,119,21708,6,69.1
117,House,119,21709,1,99.8
117,House,119,21710,6,65.8
117,House,119,21711,1,99.8
117,House,119,21712,1,99.8
117,House,119,21713,1,99.8
117,House,119,21714,6,62.1
117,House,119,21715,1,99.3
117,House,119,21717,1,30.8
117,House,119,21718,1,96.8
117,House,119,21719,1,54.6
117,House,119,21720,6,32.1
117,House,119,21722,1,99.7
117,House,119,21723,1,99.7
117,House,119,21724,1,46.0
117,House,119,21725,1,77.7
117,House,119,21726,1,98.6
117,House,119,21727,6,54.4
117,House,119,21728,1,99.4
117,House,119,21730,1,99.8
117,House,119,21731,6,65.2
117,House,119,21732,1,99.8
117,House,119,21735,1,76.2
117,House,119,21736,1,99.8
117,House,119,21738,1,99.7
117,House,119,21739,1,99.8
117,House,119,21740,1,99.8
117,House,119,21741,1,99.5
117,House,119,21744,6,33.0
117,House,119,21745,1,59.0
117,House,119,21746,1,99.8
117,House,119,21747,1,99.8
117,House,119,21749,1,74.7
117,House,119,21750,1,30.7
117,House,119,21753,1,21.1
117,House,119,21754,1,99.5
117,House,119,21755,1,49.8
117,House,119,21756,1,99.7
117,House,119,21757,6,62.0
117,House,119,21758,6,63.1
117,House,119,21759,1,54.8
117,House,119,21760,1,22.0
117,House,119,21761,1,99.8
117,House,119,21762,1,99.7
117,House,119,21763,1,99.7
117,House,119,21900,1,99.7
117,House,119,21901,1,59.1
117,House,119,21902,1,99.7
117,House,119,21903,1,38.4
117,House,119,21905,1,37.4
117,House,119,21906,1,99.8
117,House,119,21908,6,71.2
117,House,119,21910,1,99.7
117,House,119,21911,1,60.5
117,House,119,21912,1,99.8
117,House,119,21914,1,99.8
117,House,119,21915,1,99.7
117,House,119,21916,1,99.8
117,House,119,21917,1,99.7
117,House,119,21919,1,99.6
117,House,119,21920,6,71.1
117,House,119,21921,1,99.0
117,House,119,21922,1,98.7
117,House,119,21923,1,99.6
117,House,119,21924,1,84.8
117,House,119,21925,6,79.1
117,House,119,21926,1,26.0
117,House,119,21927,6,56.0
117,House,119,21929,1,44.5
117,House,119,21930,1,99.7
117,House,119,21931,1,99.8
117,House,119,21934,1,99.8
117,House,119,21935,1,57.0
117,House,119,21936,6,61.6
117,House,119,21937,1,99.8
117,House,119,21938,1,99.8
117,House,119,21939,1,99.8
117,House,119,21940,1,99.3
117,House,119,21941,1,99.7
117,House,119,21942,1,99.8
117,House,119,21944,1,99.8
117,House,119,21945,1,29.1
117,House,119,21946,1,46.6
117,House,119,21948,1,99.6
117,House,119,21949,1,99.0
117,House,119,21950,1,99.0
117,House,119,21951,1,99.8
117,House,119,21952,6,55.9
117,House,119,21953,1,99.8
117,House,119,21954,1,99.8
117,House,119,21955,1,99.0
117,House,119,21956,1,67.4
117,House,119,21959,6,75.4
117,House,119,21961,6,66.2
117,House,119,21962,1,99.8
117,House,119,21964,1,99.7
117,House,119,21965,1,99.6
117,House,119,21966,1,99.6
117,House,119,21968,1,99.8
117,House,119,21969,1,85.5
117,House,119,21970,1,71.8
117,House,119,21971,1,39.1
117,House,119,21972,1,99.8
117,House,119,21973,1,51.3
117,House,119,21974,1,30.8
117,House,119,21975,1,99.0
117,House,119,21977,1,99.7
117,House,119,21978,1,99.8
117,House,119,21979,1,99.6
117,House,119,21981,1,73.9
117,House,119,21983,1,99.8
117,House,119,21985,1,49.1
117,House,119,21986,6,84.7
117,House,119,21987,6,42.7
117,House,119,21988,1,72.4
117,House,119,21989,6,60.5
117,House,119,21990,1,81.7
117,House,119,22100,1,99.8
117,House,119,22101,6,42.0
117,House,119,22102,1,57.9
117,House,119,22103,9,33.1
117,House,119,22104,1,99.7
117,House,119,22105,1,98.8
117,House,119,22106,1,99.0
117,House,119,22107,1,30.4
117,House,119,22108,6,79.9
117,House,119,22109,1,49.1
117,House,119,22110,9,17.2
117,House,119,22111,1,20.0
117,House,119,22112,6,92.6
117,House,119,22113,1,58.5
117,House,119,22114,6,70.4
117,House,119,22115,1,15.3
117,House,119,22116,6,68.9
117,House,119,22117,1,91.1
117,House,119,22118,1,89.4
117,House,119,22119,1,82.6
117,House,119,22120,6,65.0
117,House,119,22121,6,65.7
117,House,119,22122,6,63.9
117,House,119,22123,6,96.7
117,House,119,22124,1,74.3
117,House,119,22125,6,79.2
117,House,119,22126,1,99.7
117,House,119,22127,1,98.4
117,House,119,22128,1,99.7
117,House,119,22129,1,86.6
117,House,119,22130,1,24.9
117,House,119,22131,1,99.7
117,House,119,22132,1,77.5
117,House,119,22133,1,88.1
117,House,119,22134,1,21.2
117,House,119,22135,1,99.8
117,House,119,22136,6,81.1
117,House,119,22137,1,87.3
117,House,119,22138,6,70.8
117,House,119,22139,1,81.5
117,House,119,22140,1,33.0
117,House,119,22141,1,66.0
117,House,119,22142,1,99.8
117,House,119,22143,1,22.6
117,House,119,22144,1,99.1
117,House,119,22145,1,72.3
117,House,119,22146,1,42.4
117,House,119,22147,6,94.7
117,House,119,22148,6,63.0
117,House,119,22149,1,99.8
117,House,119,22150,1,91.1
117,House,119,22151,1,62.5
117,House,119,22152,6,27.5
117,House,119,22153,1,99.6
117,House,119,22154,1,99.4
117,House,119,22155,1,45.9
117,House,119,22156,1,99.4
117,House,119,22157,6,74.3
117,House,119,29106,1,99.2
117,House,119,29109,1,99.8
117,House,119,29312,1,99.7
117,House,119,29317,1,99.7
117,House,119,29323,6,25.1
117,House,119,29339,1,99.8
117,House,119,29346,1,99.7
117,House,119,29368,1,99.7
117,House,119,29377,1,99.4
117,House,119,29378,1,99.4
117,House,119,29379,1,99.7
117,House,119,29393,6,35.3
117,House,119,29504,1,99.6
117,House,119,29550,6,49.0
117,House,119,29561,1,99.8
117,House,119,29571,1,99.7
117,House,119,29573,1,99.8
117,House,119,29588,1,99.3
117,House,119,29701,6,45.9
117,House,119,29707,1,99.8
117,House,119,29710,1,99.7
117,House,119,29717,1,99.6
117,House,119,29729,1,99.5
117,House,119,29741,1,99.8
117,House,119,29759,6,68.6
117,House,119,29760,6,59.5
117,House,119,29762,6,34.7
117,House,119,29768,1,99.8
117,House,119,29769,1,99.8
117,House,119,29776,1,99.8
117,House,119,29778,1,98.0
117,House,119,29901,1,99.8
117,House,119,29903,1,99.7
117,House,119,29908,1,99.8
117,House,119,29910,1,81.4
117,House,119,29911,1,99.3
117,House,119,31101,1,99.8
117,House,119,31102,1,51.6
117,House,119,31103,1,99.7
117,House,119,39301,1,99.8
117,House,119,39305,1,99.8
117,House,119,39307,1,99.8
117,House,119,91980,1,95.4
117,House,120,14066,1,
117,House,120,14854,9,
117,House,120,14863,1,
117,House,120,14873,1,
117,House,120,15019,1,
117,House,120,15029,1,
117,House,120,15410,1,
117,House,120,15433,1,
117,House,120,15438,1,
117,House,120,15446,1,
117,House,120,15448,1,
117,House,120,15454,1,
117,House,120,15616,1,
117,House,120,20104,1,
117,House,120,20107,1,
117,House,120,20119,1,
117,House,120,20122,1,
117,House,120,20124,1,
117,House,120,20136,1,
117,House,120,20138,1,
117,House,120,20145,1,
117,House,120,20301,1,
117,House,120,20305,1,
117,House,120,20307,1,
117,House,120,20310,1,
117,House,120,20316,1,
117,House,120,20321,1,
117,House,120,20322,1,
117,House,120,20329,1,
117,House,120,20340,1,
117,House,120,20342,1,
117,House,120,20343,1,
117,House,120,20344,1,
117,House,120,20355,1,
117,House,120,20356,1,
117,House,120,20501,1,
117,House,120,20504,1,
117,House,120,20517,1,
117,House,120,20518,1,
117,House,120,20519,1,
117,House,120,20521,1,
117,House,120,20522,1,
117,House,120,20527,9,
117,House,120,20529,1,
117,House,120,20530,1,
117,House,120,20533,1,
117,House,120,20535,1,
117,House,120,20537,1,
117,House,120,20538,1,
117,House,120,20542,1,
117,House,120,20702,1,
117,House,120,20703,1,
117,House,120,20704,1,
117,House,120,20705,1,
117,House,120,20706,1,
117,House,120,20708,1,
117,House,120,20709,1,
117,House,120,20712,1,
117,House,120,20723,1,
117,House,120,20724,1,
117,House,120,20725,1,
117,House,120,20729,9,
117,House,120,20733,1,
117,House,120,20738,1,
117,House,120,20748,1,
117,House,120,20749,1,
117,House,120,20750,1,
117,House,120,20755,1,
117,House,120,20756,1,
117,House,120,20757,1,
117,House,120,20758,1,
117,House,120,20759,1,
117,House,120,20762,1,
117,House,120,20902,1,
117,House,120,20903,1,
117,House,120,20907,1,
117,House,120,20909,1,
117,House,120,20916,1,
117,House,120,20920,1,
117,House,120,20926,1,
117,House,120,20927,1,
117,House,120,20934,1,
117,House,120,20944,1,
117,House,120,20946,1,
117,House,120,20952,1,
117,House,120,20954,1,
117,House,120,20955,1,
117,House,120,20958,1,
117,House,120,20959,1,
117,House,120,21101,1,
117,House,120,21102,1,
117,House,120,21103,1,
117,House,120,21105,1,
117,House,120,21106,1,
117,House,120,21108,1,
117,House,120,21110,1,
117,House,120,21116,1,
117,House,120,21118,1,
117,House,120,21123,1,
117,House,120,21128,1,
117,House,120,21132,1,
117,House,120,21139,1,
117,House,120,21140,1,
117,House,120,21142,1,
117,House,120,21148,1,
117,House,120,21149,1,
117,House,120,21150,1,
117,House,120,21162,1,
117,House,120,21163,1,
117,House,120,21165,9,
117,House,120,21167,1,
117,House,120,21172,1,
117,House,120,21174,1,
117,House,120,21178,1,
117,House,120,21179,1,
117,House,120,21187,1,
117,House,120,21188,1,
117,House,120,21191,1,
117,House,120,21193,1,
117,House,120,21196,1,
117,House,120,21198,1,
117,House,120,21302,1,
117,House,120,21303,1,
117,House,120,21304,1,
117,House,120,21306,1,
117,House,120,21307,1,
117,House,120,21308,1,
117,House,120,21309,1,
117,House,120,21311,1,
117,House,120,21312,1,
117,House,120,21313,1,
117,House,120,21314,1,
117,House,120,21315,1,
117,House,120,21321,1,
117,House,120,21326,1,
117,House,120,21328,1,
117,House,120,21329,9,
117,House,120,21330,1,
117,House,120,21333,1,
117,House,120,21337,1,
117,House,120,21339,1,
117,House,120,21340,1,
117,House,120,21342,1,
117,House,120,21343,1,
117,House,120,21344,1,
117,House,120,21346,1,
117,House,120,21351,1,
117,House,120,21352,1,
117,House,120,21353,1,
117,House,120,21355,1,
117,House,120,21356,1,
117,House,120,21358,1,
117,House,120,21359,1,
117,House,120,21360,1,
117,House,120,21362,1,
117,House,120,21364,1,
117,House,120,21365,1,
117,House,120,21366,1,
117,House,120,21367,1,
117,House,120,21368,1,
117,House,120,21370,1,
117,House,120,21371,1,
117,House,120,21372,1,
117,House,120,21373,1,
117,House,120,21375,1,
117,House,120,21500,1,
117,House,120,21502,1,
117,House,120,21503,9,
117,House,120,21504,1,
117,House,120,21506,1,
117,House,120,21507,1,
117,House,120,21508,1,
117,House,120,21510,1,
117,House,120,21513,1,
117,House,120,21514,1,
117,House,120,21515,1,
117,House,120,21516,1,
117,House,120,21519,1,
117,House,120,21523,1,
117,House,120,21525,1,
117,House,120,21526,1,
117,House,120,21529,1,
117,House,120,21530,1,
117,House,120,21531,1,
117,House,120,21536,1,
117,House,120,21538,1,
117,House,120,21539,9,
117,House,120,21540,1,
117,House,120,21541,1,
117,House,120,21542,1,
117,House,120,21544,1,
117,House,120,21545,1,
117,House,120,21548,1,
117,House,120,21551,1,
117,House,120,21554,1,
117,House,120,21556,1,
117,House,120,21557,1,
117,House,120,21559,1,
117,House,120,21561,1,
117,House,120,21562,1,
117,House,120,21563,1,
117,House,120,21564,1,
117,House,120,21565,1,
117,House,120,21566,1,
117,House,120,21700,1,
117,House,120,21701,1,
117,House,120,21702,1,
117,House,120,21703,1,
117,House,120,21704,1,
117,House,120,21705,1,
117,House,120,21706,1,
117,House,120,21707,1,
117,House,120,21708,1,
117,House,120,21709,1,
117,House,120,21710,1,
117,House,120,21711,1,
117,House,120,21712,1,
117,House,120,21713,1,
117,House,120,21714,1,
117,House,120,21715,9,
117,House,120,21717,1,
117,House,120,21718,1,
117,House,120,21719,1,
117,House,120,21720,1,
117,House,120,21722,1,
117,House,120,21723,1,
117,House,120,21724,1,
117,House,120,21725,1,
117,House,120,21726,1,
117,House,120,21727,1,
117,House,120,21728,1,
117,House,120,21730,1,
117,House,120,21731,1,
117,House,120,21732,1,
117,House,120,21735,1,
117,House,120,21736,1,
117,House,120,21738,1,
117,House,120,21739,1,
117,House,120,21740,1,
117,House,120,21741,1,
117,House,120,21744,1,
117,House,120,21745,1,
117,House,120,21746,1,
117,House,120,21747,1,
117,House,120,21749,1,
117,House,120,21750,1,
117,House,120,21753,1,
117,House,120,21754,1,
117,House,120,21755,1,
117,House,120,21756,1,
117,House,120,21757,1,
117,House,120,21758,1,
117,House,120,21759,1,
117,House,120,21760,1,
117,House,120,21761,1,
117,House,120,21762,1,
117,House,120,21763,1,
117,House,120,21900,1,
117,House,120,21901,1,
117,House,120,21902,1,
117,House,120,21903,1,
117,House,120,21905,1,
117,House,120,21906,1,
117,House,120,21908,1,
117,House,120,21910,1,
117,House,120,21911,1,
117,House,120,21912,1,
117,House,120,21914,1,
117,House,120,21915,1,
117,House,120,21916,1,
117,House,120,21917,1,
117,House,120,21919,1,
117,House,120,21920,1,
117,House,120,21921,1,
117,House,120,21922,1,
117,House,120,21923,1,
117,House,120,21924,1,
117,House,120,21925,1,
117,House,120,21926,9,
117,House,120,21927,1,
117,House,120,21929,1,
117,House,120,21930,1,
117,House,120,21931,1,
117,House,120,21934,1,
117,House,120,21935,1,
117,House,120,21936,1,
117,House,120,21937,1,
117,House,120,21938,1,
117,House,120,21939,1,
117,House,120,21940,1,
117,House,120,21941,1,
117,House,120,21942,1,
117,House,120,21944,1,
117,House,120,21945,1,
117,House,120,21946,1,
117,House,120,21948,1,
117,House,120,21949,1,
117,House,120,21950,1,
117,House,120,21951,1,
117,House,120,21952,1,
117,House,120,21953,1,
117,House,120,21954,1,
117,House,120,21955,1,
117,House,120,21956,1,
117,House,120,21959,1,
117,House,120,21961,1,
117,House,120,21962,1,
117,House,120,21964,1,
117,House,120,21965,1,
117,House,120,21966,1,
117,House,120,21968,1,
117,House,120,21969,1,
117,House,120,21970,1,
117,House,120,21971,1,
117,House,120,21972,1,
117,House,120,21973,1,
117,House,120,21974,1,
117,House,120,21975,1,
117,House,120,21977,1,
117,House,120,21978,1,
117,House,120,21979,1,
117,House,120,21981,1,
117,House,120,21983,1,
117,House,120,21985,1,
117,House,120,21986,1,
117,House,120,21987,1,
117,House,120,21988,1,
117,House,120,21989,1,
117,House,120,21990,1,
117,House,120,22100,1,
117,House,120,22101,1,
117,House,120,22102,1,
117,House,120,22103,9,
117,House,120,22104,1,
117,House,120,22105,1,
117,House,120,22106,1,
117,House,120,22107,1,
117,House,120,22108,1,
117,House,120,22109,1,
117,House,120,22110,9,
117,House,120,22111,1,
117,House,120,22112,1,
117,House,120,22113,1,
117,House,120,22114,1,
117,House,120,22115,1,
117,House,120,22116,1,
117,House,120,22117,1,
117,House,120,22118,1,
117,House,120,22119,1,
117,House,120,22120,1,
117,House,120,22121,1,
117,House,120,22122,1,
117,House,120,22123,1,
117,House,120,22124,1,
117,House,120,22125,1,
117,House,120,22126,1,
117,House,120,22127,1,
117,House,120,22128,1,
117,House,120,22129,1,
117,House,120,22130,1,
117,House,120,22131,1,
117,House,120,22132,1,
117,House,120,22133,1,
117,House,120,22134,1,
117,House,120,22135,1,
117,House,120,22136,1,
117,House,120,22137,1,
117,House,120,22138,1,
117,House,120,22139,1,
117,House,120,22140,1,
117,House,120,22141,1,
117,House,120,22142,1,
117,House,120,22143,1,
117,House,120,22144,1,
117,House,120,22145,1,
117,House,120,22146,1,
117,House,120,22147,1,
117,House,120,22148,1,
117,House,120,22149,1,
117,House,120,22150,1,
117,House,120,22151,1,
117,House,120,22152,1,
117,House,120,22153,1,
117,House,120,22154,1,
117,House,120,22155,1,
117,House,120,22156,1,
117,House,120,22157,1,
117,House,120,29106,1,
117,House,120,29109,1,
117,House,120,29312,1,
117,House,120,29317,1,
117,House,120,29323,1,
117,House,120,29339,1,
117,House,120,29346,1,
117,House,120,29368,1,
117,House,120,29377,1,
117,House,120,29378,1,
117,House,120,29379,1,
117,House,120,29393,1,
117,House,120,29504,1,
117,House,120,29550,1,
117,House,120,29561,1,
117,House,120,29571,1,
117,House,120,29573,1,
117,House,120,29588,1,
117,House,120,29701,1,
117,House,120,29707,1,
117,House,120,29710,1,
117,House,120,29717,1,
117,House,120,29729,1,
117,House,120,29741,1,
117,House,120,29759,1,
117,House,120,29760,1,
117,House,120,29762,1,
117,House,120,29768,1,
117,House,120,29769,1,
117,House,120,29776,1,
117,House,120,29778,1,
117,House,120,29901,1,
117,House,120,29903,1,
117,House,120,29908,1,
117,House,120,29910,1,
117,House,120,29911,1,
117,House,120,31101,1,
117,House,120,31102,6,
117,House,120,31103,1,
117,House,120,39301,1,
117,House,120,39305,1,
117,House,120,39307,1,
117,House,120,91980,1,
117,House,121,14066,6,99.9
117,House,121,14854,6,100.0
117,House,121,14863,6,96.7
117,House,121,14873,1,100.0
117,House,121,15019,1,99.4
117,House,121,15029,1,100.0
117,House,121,15410,1,100.0
117,House,121,15433,1,100.0
117,House,121,15438,1,100.0
117,House,121,15446,6,100.0
117,House,121,15448,1,100.0
117,House,121,15454,1,100.0
117,House,121,15616,1,100.0
117,House,121,20104,1,100.0
117,House,121,20107,6,100.0
117,House,121,20119,1,100.0
117,House,121,20122,1,100.0
117,House,121,20124,6,100.0
117,House,121,20136,1,100.0
117,House,121,20138,6,100.0
117,House,121,20145,1,100.0
117,House,121,20301,6,100.0
117,House,121,20305,1,100.0
117,House,121,20307,6,100.0
117,House,121,20310,1,100.0
117,House,121,20316,6,99.9
117,House,121,20321,1,100.0
117,House,121,20322,1,99.8
117,House,121,20329,1,100.0
117,House,121,20340,1,100.0
117,House,121,20342,6,99.9
117,House,121,20343,1,100.0
117,House,121,20344,6,100.0
117,House,121,20355,6,100.0
117,House,121,20356,6,100.0
117,House,121,20501,1,99.8
117,House,121,20504,1,100.0
117,House,121,20517,1,100.0
117,House,121,20518,6,100.0
117,House,121,20519,1,100.0
117,House,121,20521,6,100.0
117,House,121,20522,6,100.0
117,House,121,20527,6,100.0
117,House,121,20529,1,100.0
117,House,121,20530,6,100.0
117,House,121,20533,1,100.0
117,House,121,20535,6,100.0
117,House,121,20537,1,100.0
117,House,121,20538,1,100.0
117,House,121,20542,1,100.0
117,House,121,20702,1,100.0
117,House,121,20703,6,100.0
117,House,121,20704,6,100.0
117,House,121,20705,1,100.0
117,House,121,20706,1,100.0
117,House,121,20708,1,100.0
117,House,121,20709,6,100.0
117,House,121,20712,9,100.0
117,House,121,20723,1,100.0
117,House,121,20724,1,100.0
117,House,121,20725,6,100.0
117,House,121,20729,9,100.0
117,House,121,20733,1,100.0
117,House,121,20738,6,100.0
117,House,121,20748,1,100.0
117,House,121,20749,1,99.9
117,House,121,20750,1,100.0
117,House,121,20755,6,100.0
117,House,121,20756,6,100.0
117,House,121,20757,1,100.0
117,House,121,20758,6,100.0
117,House,121,20759,6,100.0
117,House,121,20762,1,100.0
117,House,121,20902,1,99.4
117,House,121,20903,6,100.0
117,House,121,20907,1,100.0
117,House,121,20909,6,100.0
117,House,121,20916,6,100.0
117,House,121,20920,1,100.0
117,House,121,20926,6,100.0
117,House,121,20927,1,100.0
117,House,121,20934,1,100.0
117,House,121,20944,1,99.7
117,House,121,20946,6,100.0
117,House,121,20952,1,100.0
117,House,121,20954,1,100.0
117,House,121,20955,1,100.0
117,House,121,20958,1,100.0
117,House,121,20959,1,100.0
117,House,121,21101,6,99.9
117,House,121,21102,1,100.0
117,House,121,21103,6,100.0
117,House,121,21105,6,100.0
117,House,121,21106,6,100.0
117,House,121,21108,6,100.0
117,House,121,21110,1,100.0
117,House,121,21116,6,100.0
117,House,121,21118,1,100.0
117,House,121,21123,6,100.0
117,House,121,21128,6,99.8
117,House,121,21132,6,100.0
117,House,121,21139,6,100.0
117,House,121,21140,1,100.0
117,House,121,21142,6,100.0
117,House,121,21148,6,100.0
117,House,121,21149,6,100.0
117,House,121,21150,6,100.0
117,House,121,21162,6,100.0
117,House,121,21163,6,100.0
117,House,121,21165,6,100.0
117,House,121,21167,6,100.0
117,House,121,21172,1,100.0
117,House,121,21174,6,100.0
117,House,121,21178,6,100.0
117,House,121,21179,6,100.0
117,House,121,21187,6,100.0
117,House,121,21188,6,100.0
117,House,121,21191,6,100.0
117,House,121,21193,6,100.0
117,House,121,21196,6,100.0
117,House,121,21198,1,100.0
117,House,121,21302,6,100.0
117,House,121,21303,1,100.0
117,House,121,21304,1,100.0
117,House,121,21306,1,100.0
117,House,121,21307,6,99.6
117,House,121,21308,1,100.0
117,House,121,21309,1,100.0
117,House,121,21311,1,100.0
117,House,121,21312,1,100.0
117,House,121,21313,1,100.0
117,House,121,21314,1,100.0
117,House,121,21315,1,99.7
117,House,121,21321,1,100.0
117,House,121,21326,1,99.5
117,House,121,21328,6,99.9
117,House,121,21329,1,100.0
117,House,121,21330,6,100.0
117,House,121,21333,6,100.0
117,House,121,21337,6,100.0
117,House,121,21339,1,100.0
117,House,121,21340,1,100.0
117,House,121,21342,1,100.0
117,House,121,21343,1,100.0
117,House,121,21344,1,100.0
117,House,121,21346,6,100.0
117,House,121,21351,6,100.0
117,House,121,21352,1,100.0
117,House,121,21353,6,99.8
117,House,121,21355,6,100.0
117,House,121,21356,6,100.0
117,House,121,21358,1,100.0
117,House,121,21359,6,100.0
117,House,121,21360,6,100.0
117,House,121,21362,1,100.0
117,House,121,21364,6,100.0
117,House,121,21365,1,100.0
117,House,121,21366,1,100.0
117,House,121,21367,6,100.0
117,House,121,21368,1,100.0
117,House,121,21370,1,100.0
117,House,121,21371,1,100.0
117,House,121,21372,1,100.0
117,House,121,21373,6,100.0
117,House,121,21375,1,100.0
117,House,121,21500,6,100.0
117,House,121,21502,1,100.0
117,House,121,21503,6,100.0
117,House,121,21504,1,100.0
117,House,121,21506,1,100.0
117,House,121,21507,1,100.0
117,House,121,21508,1,100.0
117,House,121,21510,6,100.0
117,House,121,21513,6,100.0
117,House,121,21514,6,100.0
117,House,121,21515,6,100.0
117,House,121,21516,6,100.0
117,House,121,21519,6,99.8
117,House,121,21523,6,100.0
117,House,121,21525,1,100.0
117,House,121,21526,6,100.0
117,House,121,21529,1,100.0
117,House,121,21530,1,100.0
117,House,121,21531,6,100.0
117,House,121,21536,1,100.0
117,House,121,21538,1,100.0
117,House,121,21539,6,100.0
117,House,121,21540,1,100.0
117,House,121,21541,6,99.6
117,House,121,21542,6,98.5
117,House,121,21544,6,100.0
117,House,121,21545,1,100.0
117,House,121,21548,1,100.0
117,House,121,21551,6,100.0
117,House,121,21554,1,100.0
117,House,121,21556,6,100.0
117,House,121,21557,6,100.0
117,House,121,21559,6,100.0
117,House,121,21561,6,100.0
117,House,121,21562,6,100.0
117,House,121,21563,6,100.0
117,House,121,21564,6,100.0
117,House,121,21565,6,100.0
117,House,121,21566,1,100.0
117,House,121,21700,6,100.0
117,House,121,21701,6,100.0
117,House,121,21702,6,100.0
117,House,121,21703,1,100.0
117,House,121,21704,6,100.0
117,House,121,21705,6,100.0
117,House,121,21706,1,100.0
117,House,121,21707,1,100.0
117,House,121,21708,6,100.0
117,House,121,21709,1,100.0
117,House,121,21710,6,100.0
117,House,121,21711,1,100.0
117,House,121,21712,1,99.9
117,House,121,21713,1,100.0
117,House,121,21714,6,100.0
117,House,121,21715,1,100.0
117,House,121,21717,6,100.0
117,House,121,21718,6,96.9
117,House,121,21719,6,100.0
117,House,121,21720,6,100.0
117,House,121,21722,1,100.0
117,House,121,21723,1,99.1
117,House,121,21724,6,100.0
117,House,121,21725,6,100.0
117,House,121,21726,1,100.0
117,House,121,21727,6,100.0
117,House,121,21728,1,100.0
117,House,121,21730,1,100.0
117,House,121,21731,6,100.0
117,House,121,21732,1,100.0
117,House,121,21735,6,100.0
117,House,121,21736,1,100.0
117,House,121,21738,1,99.4
117,House,121,21739,1,99.8
117,House,121,21740,1,100.0
117,House,121,21741,1,100.0
117,House,121,21744,6,100.0
117,House,121,21745,6,100.0
117,House,121,21746,1,100.0
117,House,121,21747,1,99.9
117,House,121,21749,6,99.9
117,House,121,21750,6,100.0
117,House,121,21753,6,100.0
117,House,121,21754,1,100.0
117,House,121,21755,6,100.0
117,House,121,21756,1,98.3
117,House,121,21757,6,100.0
117,House,121,21758,6,100.0
117,House,121,21759,6,100.0
117,House,121,21760,6,100.0
117,House,121,21761,1,100.0
117,House,121,21762,1,100.0
117,House,121,21763,1,100.0
117,House,121,21900,1,100.0
117,House,121,21901,6,100.0
117,House,121,21902,1,100.0
117,House,121,21903,6,100.0
117,House,121,21905,6,100.0
117,House,121,21906,1,100.0
117,House,121,21908,6,100.0
117,House,121,21910,1,100.0
117,House,121,21911,6,100.0
117,House,121,21912,1,100.0
117,House,121,21914,1,100.0
117,House,121,21915,1,100.0
117,House,121,21916,1,100.0
117,House,121,21917,1,100.0
117,House,121,21919,1,100.0
117,House,121,21920,6,100.0
117,House,121,21921,1,100.0
117,House,121,21922,1,100.0
117,House,121,21923,1,97.2
117,House,121,21924,6,99.9
117,House,121,21925,6,100.0
117,House,121,21926,6,100.0
117,House,121,21927,6,100.0
117,House,121,21929,6,100.0
117,House,121,21930,1,100.0
117,House,121,21931,1,100.0
117,House,121,21934,1,100.0
117,House,121,21935,6,100.0
117,House,121,21936,6,100.0
117,House,121,21937,1,100.0
117,House,121,21938,1,100.0
117,House,121,21939,1,100.0
117,House,121,21940,1,100.0
117,House,121,21941,1,99.8
117,House,121,21942,1,100.0
